IDucznia;Ocena;Data;IDprzedmiotu
93;1;2009-01-12;9
96;1;2009-01-12;7
103;2;2009-01-12;6
103;4;2009-01-12;7
104;1;2009-01-12;10
108;2;2009-01-12;9
122;2;2009-01-12;5
122;3;2009-01-12;1
146;2;2009-01-12;1
146;3;2009-01-12;2
168;2;2009-01-12;5
170;3;2009-01-12;8
175;4;2009-01-12;4
183;3;2009-01-12;8
194;2;2009-01-12;6
201;2;2009-01-12;6
212;4;2009-01-12;9
225;4;2009-01-12;4
225;5;2009-01-12;7
239;3;2009-01-12;6
268;1;2009-01-12;3
269;4;2009-01-12;6
283;5;2009-01-12;8
286;1;2009-01-12;5
296;4;2009-01-12;8
302;2;2009-01-12;4
304;4;2009-01-12;5
305;3;2009-01-12;7
312;1;2009-01-12;9
315;3;2009-01-12;6
315;4;2009-01-12;6
317;2;2009-01-12;9
322;1;2009-01-12;8
322;5;2009-01-12;8
326;4;2009-01-12;6
328;5;2009-01-12;4
331;1;2009-01-12;9
332;1;2009-01-12;7
335;2;2009-01-12;6
335;4;2009-01-12;7
336;1;2009-01-12;10
337;2;2009-01-12;9
343;2;2009-01-12;5
343;3;2009-01-12;1
352;2;2009-01-12;1
352;3;2009-01-12;2
362;2;2009-01-12;5
363;3;2009-01-12;8
365;4;2009-01-12;4
368;3;2009-01-12;8
373;2;2009-01-12;6
376;2;2009-01-12;6
381;4;2009-01-12;9
387;4;2009-01-12;4
387;5;2009-01-12;7
393;3;2009-01-12;6
405;1;2009-01-12;3
405;4;2009-01-12;6
411;5;2009-01-12;8
412;1;2009-01-12;5
12;2;2009-01-13;10
17;3;2009-01-13;7
18;1;2009-01-13;8
23;2;2009-01-13;8
34;2;2009-01-13;8
36;3;2009-01-13;8
40;2;2009-01-13;4
41;3;2009-01-13;5
52;2;2009-01-13;4
60;2;2009-01-13;2
63;4;2009-01-13;8
97;5;2009-01-13;7
97;1;2009-01-13;8
104;3;2009-01-13;7
107;3;2009-01-13;3
114;2;2009-01-13;9
118;2;2009-01-13;8
120;3;2009-01-13;4
127;2;2009-01-13;4
132;3;2009-01-13;7
134;1;2009-01-13;8
135;4;2009-01-13;10
157;1;2009-01-13;9
183;2;2009-01-13;9
185;5;2009-01-13;9
219;1;2009-01-13;4
221;3;2009-01-13;6
239;5;2009-01-13;3
245;5;2009-01-13;10
249;3;2009-01-13;3
262;2;2009-01-13;4
262;1;2009-01-13;3
272;2;2009-01-13;8
273;2;2009-01-13;4
274;4;2009-01-13;10
283;1;2009-01-13;9
284;3;2009-01-13;9
290;5;2009-01-13;3
295;2;2009-01-13;10
297;3;2009-01-13;7
298;1;2009-01-13;8
300;2;2009-01-13;8
304;2;2009-01-13;8
305;3;2009-01-13;8
307;2;2009-01-13;4
308;3;2009-01-13;5
314;2;2009-01-13;4
317;2;2009-01-13;2
318;4;2009-01-13;8
332;5;2009-01-13;7
332;1;2009-01-13;8
336;3;2009-01-13;7
337;3;2009-01-13;3
339;2;2009-01-13;9
341;2;2009-01-13;8
342;3;2009-01-13;4
344;2;2009-01-13;4
347;3;2009-01-13;7
347;1;2009-01-13;8
348;4;2009-01-13;10
357;1;2009-01-13;9
368;2;2009-01-13;9
369;5;2009-01-13;9
384;1;2009-01-13;4
385;3;2009-01-13;6
393;5;2009-01-13;3
395;5;2009-01-13;10
397;3;2009-01-13;3
403;2;2009-01-13;4
403;1;2009-01-13;3
406;2;2009-01-13;8
407;2;2009-01-13;4
407;4;2009-01-13;10
411;1;2009-01-13;9
411;3;2009-01-13;9
414;5;2009-01-13;3
8;2;2009-01-14;3
33;2;2009-01-14;9
33;2;2009-01-14;10
34;3;2009-01-14;6
46;4;2009-01-14;9
71;3;2009-01-14;10
72;3;2009-01-14;9
78;4;2009-01-14;7
90;2;2009-01-14;8
94;3;2009-01-14;8
102;4;2009-01-14;9
103;4;2009-01-14;3
106;3;2009-01-14;9
114;3;2009-01-14;7
115;3;2009-01-14;7
128;2;2009-01-14;5
146;2;2009-01-14;7
171;4;2009-01-14;7
173;5;2009-01-14;5
176;3;2009-01-14;10
196;2;2009-01-14;9
200;3;2009-01-14;8
224;4;2009-01-14;4
226;4;2009-01-14;6
231;3;2009-01-14;2
233;4;2009-01-14;9
243;1;2009-01-14;3
247;4;2009-01-14;4
248;4;2009-01-14;6
263;1;2009-01-14;7
273;1;2009-01-14;8
277;2;2009-01-14;3
277;5;2009-01-14;8
283;4;2009-01-14;5
293;2;2009-01-14;3
304;2;2009-01-14;9
304;2;2009-01-14;10
304;3;2009-01-14;6
311;4;2009-01-14;9
321;3;2009-01-14;10
322;3;2009-01-14;9
324;4;2009-01-14;7
329;2;2009-01-14;8
331;3;2009-01-14;8
335;4;2009-01-14;9
335;4;2009-01-14;3
336;3;2009-01-14;9
339;3;2009-01-14;7
340;3;2009-01-14;7
345;2;2009-01-14;5
352;2;2009-01-14;7
363;4;2009-01-14;7
364;5;2009-01-14;5
365;3;2009-01-14;10
374;2;2009-01-14;9
375;3;2009-01-14;8
386;4;2009-01-14;4
387;4;2009-01-14;6
389;3;2009-01-14;2
390;4;2009-01-14;9
394;1;2009-01-14;3
396;4;2009-01-14;4
396;4;2009-01-14;6
403;1;2009-01-14;7
407;1;2009-01-14;8
408;2;2009-01-14;3
408;5;2009-01-14;8
411;4;2009-01-14;5
1;5;2009-01-15;8
18;2;2009-01-15;2
43;5;2009-01-15;2
48;4;2009-01-15;9
57;3;2009-01-15;4
66;2;2009-01-15;9
66;3;2009-01-15;7
83;5;2009-01-15;9
92;4;2009-01-15;7
94;4;2009-01-15;6
134;2;2009-01-15;9
157;2;2009-01-15;1
171;1;2009-01-15;9
176;3;2009-01-15;3
188;4;2009-01-15;2
233;4;2009-01-15;6
244;4;2009-01-15;2
247;3;2009-01-15;1
258;2;2009-01-15;4
269;2;2009-01-15;4
274;4;2009-01-15;5
276;4;2009-01-15;4
288;4;2009-01-15;8
290;5;2009-01-15;8
298;2;2009-01-15;2
309;5;2009-01-15;2
312;4;2009-01-15;9
316;3;2009-01-15;4
319;2;2009-01-15;9
319;3;2009-01-15;7
326;5;2009-01-15;9
330;4;2009-01-15;7
331;4;2009-01-15;6
347;2;2009-01-15;9
357;2;2009-01-15;1
363;1;2009-01-15;9
365;3;2009-01-15;3
370;4;2009-01-15;2
390;4;2009-01-15;6
395;4;2009-01-15;2
396;3;2009-01-15;1
401;2;2009-01-15;4
405;2;2009-01-15;4
407;4;2009-01-15;5
408;4;2009-01-15;4
413;4;2009-01-15;8
7;2;2009-01-16;8
10;4;2009-01-16;2
23;2;2009-01-16;7
40;2;2009-01-16;6
47;4;2009-01-16;1
58;2;2009-01-16;7
59;4;2009-01-16;1
75;3;2009-01-16;3
81;3;2009-01-16;8
84;4;2009-01-16;3
125;5;2009-01-16;9
145;5;2009-01-16;4
146;4;2009-01-16;6
160;4;2009-01-16;8
184;4;2009-01-16;6
196;2;2009-01-16;9
206;4;2009-01-16;6
214;2;2009-01-16;5
227;1;2009-01-16;10
239;3;2009-01-16;5
243;3;2009-01-16;10
243;3;2009-01-16;6
245;3;2009-01-16;9
265;3;2009-01-16;2
268;5;2009-01-16;8
270;3;2009-01-16;3
290;4;2009-01-16;1
293;2;2009-01-16;8
294;4;2009-01-16;2
300;2;2009-01-16;7
307;2;2009-01-16;6
311;4;2009-01-16;1
316;2;2009-01-16;7
317;4;2009-01-16;1
323;3;2009-01-16;3
326;3;2009-01-16;8
326;4;2009-01-16;3
344;5;2009-01-16;9
352;5;2009-01-16;4
352;4;2009-01-16;6
358;4;2009-01-16;8
369;4;2009-01-16;6
374;2;2009-01-16;9
378;4;2009-01-16;6
382;2;2009-01-16;5
387;1;2009-01-16;10
393;3;2009-01-16;5
394;3;2009-01-16;10
394;3;2009-01-16;6
395;3;2009-01-16;9
404;3;2009-01-16;2
405;5;2009-01-16;8
406;3;2009-01-16;3
414;4;2009-01-16;1
4;4;2009-01-17;8
6;2;2009-01-17;2
9;2;2009-01-17;6
20;4;2009-01-17;3
21;5;2009-01-17;5
22;1;2009-01-17;6
25;3;2009-01-17;5
26;2;2009-01-17;2
32;5;2009-01-17;2
34;1;2009-01-17;6
59;2;2009-01-17;1
65;2;2009-01-17;5
67;5;2009-01-17;4
67;3;2009-01-17;8
69;3;2009-01-17;6
80;3;2009-01-17;2
95;1;2009-01-17;9
100;2;2009-01-17;10
103;3;2009-01-17;10
104;2;2009-01-17;5
108;4;2009-01-17;6
114;2;2009-01-17;10
119;1;2009-01-17;8
135;2;2009-01-17;5
151;2;2009-01-17;7
151;2;2009-01-17;8
188;2;2009-01-17;5
198;5;2009-01-17;9
200;2;2009-01-17;6
202;1;2009-01-17;7
205;5;2009-01-17;8
214;3;2009-01-17;8
214;4;2009-01-17;8
223;1;2009-01-17;6
256;3;2009-01-17;5
256;4;2009-01-17;7
256;1;2009-01-17;2
281;3;2009-01-17;9
288;4;2009-01-17;7
289;1;2009-01-17;9
291;4;2009-01-17;8
292;2;2009-01-17;2
293;2;2009-01-17;6
299;4;2009-01-17;3
299;5;2009-01-17;5
299;1;2009-01-17;6
301;3;2009-01-17;5
302;2;2009-01-17;2
304;5;2009-01-17;2
304;1;2009-01-17;6
317;2;2009-01-17;1
319;2;2009-01-17;5
320;5;2009-01-17;4
320;3;2009-01-17;8
321;3;2009-01-17;6
325;3;2009-01-17;2
332;1;2009-01-17;9
334;2;2009-01-17;10
335;3;2009-01-17;10
336;2;2009-01-17;5
337;4;2009-01-17;6
339;2;2009-01-17;10
342;1;2009-01-17;8
348;2;2009-01-17;5
354;2;2009-01-17;7
354;2;2009-01-17;8
370;2;2009-01-17;5
375;5;2009-01-17;9
375;2;2009-01-17;6
377;1;2009-01-17;7
378;5;2009-01-17;8
382;3;2009-01-17;8
382;4;2009-01-17;8
386;1;2009-01-17;6
400;3;2009-01-17;5
400;4;2009-01-17;7
400;1;2009-01-17;2
410;3;2009-01-17;9
413;4;2009-01-17;7
413;1;2009-01-17;9
10;3;2009-01-18;10
11;2;2009-01-18;3
15;3;2009-01-18;5
21;5;2009-01-18;8
24;3;2009-01-18;3
32;3;2009-01-18;4
37;3;2009-01-18;8
55;4;2009-01-18;2
69;2;2009-01-18;4
76;2;2009-01-18;10
117;3;2009-01-18;8
150;2;2009-01-18;7
156;4;2009-01-18;2
159;2;2009-01-18;9
163;2;2009-01-18;3
167;4;2009-01-18;10
209;3;2009-01-18;2
252;3;2009-01-18;5
263;4;2009-01-18;4
281;2;2009-01-18;7
287;1;2009-01-18;6
289;4;2009-01-18;8
294;3;2009-01-18;10
294;2;2009-01-18;3
296;3;2009-01-18;5
299;5;2009-01-18;8
300;3;2009-01-18;3
304;3;2009-01-18;4
306;3;2009-01-18;8
315;4;2009-01-18;2
321;2;2009-01-18;4
323;2;2009-01-18;10
341;3;2009-01-18;8
354;2;2009-01-18;7
356;4;2009-01-18;2
358;2;2009-01-18;9
360;2;2009-01-18;3
361;4;2009-01-18;10
380;3;2009-01-18;2
398;3;2009-01-18;5
403;4;2009-01-18;4
410;2;2009-01-18;7
413;1;2009-01-18;6
413;4;2009-01-18;8
15;4;2009-01-19;2
18;5;2009-01-19;6
22;2;2009-01-19;6
22;2;2009-01-19;8
22;2;2009-01-19;2
31;4;2009-01-19;4
42;4;2009-01-19;9
50;4;2009-01-19;5
67;1;2009-01-19;5
77;5;2009-01-19;4
84;2;2009-01-19;2
98;4;2009-01-19;2
117;1;2009-01-19;4
142;5;2009-01-19;6
144;3;2009-01-19;6
144;4;2009-01-19;5
151;2;2009-01-19;4
152;2;2009-01-19;5
175;1;2009-01-19;8
186;1;2009-01-19;3
197;3;2009-01-19;6
208;3;2009-01-19;8
225;4;2009-01-19;9
236;3;2009-01-19;8
240;2;2009-01-19;7
246;3;2009-01-19;3
250;1;2009-01-19;4
253;4;2009-01-19;7
264;1;2009-01-19;9
279;2;2009-01-19;6
283;1;2009-01-19;6
296;4;2009-01-19;2
298;5;2009-01-19;6
300;2;2009-01-19;6
300;2;2009-01-19;8
300;2;2009-01-19;2
303;4;2009-01-19;4
309;4;2009-01-19;9
313;4;2009-01-19;5
320;1;2009-01-19;5
324;5;2009-01-19;4
327;2;2009-01-19;2
333;4;2009-01-19;2
341;1;2009-01-19;4
350;5;2009-01-19;6
351;3;2009-01-19;6
351;4;2009-01-19;5
354;2;2009-01-19;4
355;2;2009-01-19;5
365;1;2009-01-19;8
370;1;2009-01-19;3
374;3;2009-01-19;6
379;3;2009-01-19;8
387;4;2009-01-19;9
391;3;2009-01-19;8
393;2;2009-01-19;7
396;3;2009-01-19;3
397;1;2009-01-19;4
399;4;2009-01-19;7
403;1;2009-01-19;9
409;2;2009-01-19;6
411;1;2009-01-19;6
20;4;2009-01-20;5
31;1;2009-01-20;10
34;2;2009-01-20;8
41;3;2009-01-20;1
46;5;2009-01-20;9
48;5;2009-01-20;2
75;2;2009-01-20;6
79;3;2009-01-20;5
94;2;2009-01-20;3
106;3;2009-01-20;4
109;2;2009-01-20;2
130;4;2009-01-20;3
137;3;2009-01-20;6
144;5;2009-01-20;8
146;1;2009-01-20;2
148;3;2009-01-20;6
153;3;2009-01-20;7
154;5;2009-01-20;4
156;5;2009-01-20;7
166;3;2009-01-20;6
169;2;2009-01-20;4
180;2;2009-01-20;3
202;3;2009-01-20;7
228;4;2009-01-20;3
250;1;2009-01-20;4
259;3;2009-01-20;9
260;2;2009-01-20;2
275;4;2009-01-20;1
290;1;2009-01-20;3
299;4;2009-01-20;5
303;1;2009-01-20;10
304;2;2009-01-20;8
308;3;2009-01-20;1
311;5;2009-01-20;9
312;5;2009-01-20;2
323;2;2009-01-20;6
325;3;2009-01-20;5
331;2;2009-01-20;3
336;3;2009-01-20;4
338;2;2009-01-20;2
345;4;2009-01-20;3
348;3;2009-01-20;6
351;5;2009-01-20;8
352;1;2009-01-20;2
353;3;2009-01-20;6
355;3;2009-01-20;7
356;5;2009-01-20;4
356;5;2009-01-20;7
361;3;2009-01-20;6
362;2;2009-01-20;4
367;2;2009-01-20;3
377;3;2009-01-20;7
388;4;2009-01-20;3
397;1;2009-01-20;4
401;3;2009-01-20;9
402;2;2009-01-20;2
408;4;2009-01-20;1
414;1;2009-01-20;3
26;3;2009-01-21;6
34;1;2009-01-21;6
35;1;2009-01-21;4
36;5;2009-01-21;10
37;5;2009-01-21;4
37;2;2009-01-21;4
58;4;2009-01-21;3
58;1;2009-01-21;2
76;4;2009-01-21;3
89;2;2009-01-21;10
92;5;2009-01-21;3
94;2;2009-01-21;9
111;4;2009-01-21;6
116;3;2009-01-21;4
121;4;2009-01-21;8
124;4;2009-01-21;2
147;3;2009-01-21;10
167;3;2009-01-21;5
175;5;2009-01-21;10
181;2;2009-01-21;6
185;4;2009-01-21;10
187;3;2009-01-21;6
191;3;2009-01-21;5
197;2;2009-01-21;1
198;4;2009-01-21;9
207;4;2009-01-21;9
236;2;2009-01-21;8
263;3;2009-01-21;4
278;4;2009-01-21;4
287;2;2009-01-21;4
302;3;2009-01-21;6
304;1;2009-01-21;6
305;1;2009-01-21;4
305;5;2009-01-21;10
306;5;2009-01-21;4
306;2;2009-01-21;4
316;4;2009-01-21;3
316;1;2009-01-21;2
323;4;2009-01-21;3
329;2;2009-01-21;10
330;5;2009-01-21;3
331;2;2009-01-21;9
338;4;2009-01-21;6
340;3;2009-01-21;4
342;4;2009-01-21;8
344;4;2009-01-21;2
353;3;2009-01-21;10
361;3;2009-01-21;5
365;5;2009-01-21;10
368;2;2009-01-21;6
369;4;2009-01-21;10
370;3;2009-01-21;6
372;3;2009-01-21;5
374;2;2009-01-21;1
375;4;2009-01-21;9
379;4;2009-01-21;9
391;2;2009-01-21;8
403;3;2009-01-21;4
409;4;2009-01-21;4
413;2;2009-01-21;4
5;1;2009-01-22;2
14;2;2009-01-22;5
24;3;2009-01-22;1
29;3;2009-01-22;7
42;2;2009-01-22;9
45;3;2009-01-22;2
53;1;2009-01-22;2
54;1;2009-01-22;4
69;3;2009-01-22;3
88;4;2009-01-22;6
106;2;2009-01-22;6
118;3;2009-01-22;6
145;2;2009-01-22;1
150;2;2009-01-22;5
155;4;2009-01-22;7
186;2;2009-01-22;8
189;1;2009-01-22;3
190;4;2009-01-22;2
192;2;2009-01-22;4
194;5;2009-01-22;8
195;3;2009-01-22;6
201;5;2009-01-22;7
221;3;2009-01-22;9
228;2;2009-01-22;3
235;2;2009-01-22;3
274;2;2009-01-22;4
276;3;2009-01-22;9
289;3;2009-01-22;4
292;1;2009-01-22;2
296;2;2009-01-22;5
301;3;2009-01-22;1
302;3;2009-01-22;7
309;2;2009-01-22;9
310;3;2009-01-22;2
314;1;2009-01-22;2
315;1;2009-01-22;4
321;3;2009-01-22;3
328;4;2009-01-22;6
336;2;2009-01-22;6
341;3;2009-01-22;6
352;2;2009-01-22;1
354;2;2009-01-22;5
356;4;2009-01-22;7
370;2;2009-01-22;8
371;1;2009-01-22;3
371;4;2009-01-22;2
372;2;2009-01-22;4
373;5;2009-01-22;8
373;3;2009-01-22;6
376;5;2009-01-22;7
385;3;2009-01-22;9
388;2;2009-01-22;3
391;2;2009-01-22;3
407;2;2009-01-22;4
408;3;2009-01-22;9
413;3;2009-01-22;4
2;4;2009-01-23;1
5;3;2009-01-23;5
35;5;2009-01-23;9
39;4;2009-01-23;6
44;4;2009-01-23;3
46;4;2009-01-23;6
48;3;2009-01-23;7
53;2;2009-01-23;9
61;3;2009-01-23;6
68;3;2009-01-23;1
86;5;2009-01-23;8
110;4;2009-01-23;6
111;5;2009-01-23;2
114;5;2009-01-23;4
133;3;2009-01-23;6
143;3;2009-01-23;8
149;2;2009-01-23;9
181;4;2009-01-23;2
182;4;2009-01-23;6
191;5;2009-01-23;9
194;5;2009-01-23;7
199;3;2009-01-23;3
209;4;2009-01-23;1
227;3;2009-01-23;9
230;4;2009-01-23;9
243;5;2009-01-23;8
246;4;2009-01-23;5
249;5;2009-01-23;7
250;5;2009-01-23;9
258;2;2009-01-23;8
267;3;2009-01-23;8
281;1;2009-01-23;1
291;4;2009-01-23;1
292;3;2009-01-23;5
305;5;2009-01-23;9
307;4;2009-01-23;6
310;4;2009-01-23;3
311;4;2009-01-23;6
312;3;2009-01-23;7
314;2;2009-01-23;9
317;3;2009-01-23;6
320;3;2009-01-23;1
327;5;2009-01-23;8
338;4;2009-01-23;6
338;5;2009-01-23;2
339;5;2009-01-23;4
347;3;2009-01-23;6
351;3;2009-01-23;8
354;2;2009-01-23;9
368;4;2009-01-23;2
368;4;2009-01-23;6
372;5;2009-01-23;9
373;5;2009-01-23;7
375;3;2009-01-23;3
380;4;2009-01-23;1
387;3;2009-01-23;9
389;4;2009-01-23;9
394;5;2009-01-23;8
396;4;2009-01-23;5
397;5;2009-01-23;7
397;5;2009-01-23;9
401;2;2009-01-23;8
405;3;2009-01-23;8
410;1;2009-01-23;1
24;5;2009-01-24;2
25;4;2009-01-24;9
37;5;2009-01-24;4
40;4;2009-01-24;2
43;3;2009-01-24;9
57;4;2009-01-24;3
61;2;2009-01-24;2
65;4;2009-01-24;9
74;4;2009-01-24;7
95;2;2009-01-24;5
97;3;2009-01-24;8
97;2;2009-01-24;2
98;1;2009-01-24;8
98;4;2009-01-24;1
101;5;2009-01-24;3
106;5;2009-01-24;4
108;3;2009-01-24;7
115;3;2009-01-24;8
116;3;2009-01-24;9
118;2;2009-01-24;4
119;5;2009-01-24;3
121;2;2009-01-24;4
126;5;2009-01-24;5
145;4;2009-01-24;4
173;3;2009-01-24;8
174;4;2009-01-24;9
174;2;2009-01-24;9
186;3;2009-01-24;7
199;1;2009-01-24;2
202;2;2009-01-24;8
229;3;2009-01-24;9
230;5;2009-01-24;1
246;2;2009-01-24;7
247;4;2009-01-24;2
284;3;2009-01-24;7
285;3;2009-01-24;2
301;5;2009-01-24;2
301;4;2009-01-24;9
306;5;2009-01-24;4
308;4;2009-01-24;2
309;3;2009-01-24;9
316;4;2009-01-24;3
317;2;2009-01-24;2
319;4;2009-01-24;9
323;4;2009-01-24;7
332;2;2009-01-24;5
332;3;2009-01-24;8
332;2;2009-01-24;2
333;1;2009-01-24;8
333;4;2009-01-24;1
334;5;2009-01-24;3
336;5;2009-01-24;4
337;3;2009-01-24;7
340;3;2009-01-24;8
340;3;2009-01-24;9
341;2;2009-01-24;4
342;5;2009-01-24;3
342;2;2009-01-24;4
344;5;2009-01-24;5
352;4;2009-01-24;4
364;3;2009-01-24;8
364;4;2009-01-24;9
364;2;2009-01-24;9
370;3;2009-01-24;7
375;1;2009-01-24;2
377;2;2009-01-24;8
388;3;2009-01-24;9
389;5;2009-01-24;1
396;2;2009-01-24;7
396;4;2009-01-24;2
411;3;2009-01-24;7
412;3;2009-01-24;2
6;2;2009-01-25;9
7;2;2009-01-25;4
25;4;2009-01-25;3
45;5;2009-01-25;1
51;2;2009-01-25;6
59;3;2009-01-25;1
77;1;2009-01-25;5
84;1;2009-01-25;8
88;4;2009-01-25;1
92;3;2009-01-25;7
101;2;2009-01-25;5
111;3;2009-01-25;8
118;3;2009-01-25;7
119;4;2009-01-25;7
122;3;2009-01-25;6
125;5;2009-01-25;2
125;5;2009-01-25;7
134;4;2009-01-25;6
149;4;2009-01-25;1
166;4;2009-01-25;5
175;2;2009-01-25;8
195;4;2009-01-25;2
196;3;2009-01-25;7
220;5;2009-01-25;7
224;5;2009-01-25;5
246;5;2009-01-25;4
256;5;2009-01-25;1
258;5;2009-01-25;10
263;1;2009-01-25;4
264;2;2009-01-25;1
264;4;2009-01-25;8
267;2;2009-01-25;9
270;4;2009-01-25;3
278;2;2009-01-25;3
292;2;2009-01-25;9
293;2;2009-01-25;4
301;4;2009-01-25;3
310;5;2009-01-25;1
313;2;2009-01-25;6
317;3;2009-01-25;1
324;1;2009-01-25;5
327;1;2009-01-25;8
328;4;2009-01-25;1
330;3;2009-01-25;7
334;2;2009-01-25;5
338;3;2009-01-25;8
341;3;2009-01-25;7
342;4;2009-01-25;7
343;3;2009-01-25;6
344;5;2009-01-25;2
344;5;2009-01-25;7
347;4;2009-01-25;6
354;4;2009-01-25;1
361;4;2009-01-25;5
365;2;2009-01-25;8
373;4;2009-01-25;2
374;3;2009-01-25;7
385;5;2009-01-25;7
386;5;2009-01-25;5
396;5;2009-01-25;4
400;5;2009-01-25;1
401;5;2009-01-25;10
403;1;2009-01-25;4
403;2;2009-01-25;1
403;4;2009-01-25;8
405;2;2009-01-25;9
406;4;2009-01-25;3
409;2;2009-01-25;3
13;2;2009-01-26;5
13;4;2009-01-26;8
24;2;2009-01-26;8
31;5;2009-01-26;5
35;4;2009-01-26;8
70;5;2009-01-26;10
78;2;2009-01-26;10
78;3;2009-01-26;9
83;3;2009-01-26;2
85;5;2009-01-26;2
95;2;2009-01-26;6
98;2;2009-01-26;6
102;1;2009-01-26;7
102;2;2009-01-26;3
103;1;2009-01-26;4
110;4;2009-01-26;5
124;4;2009-01-26;4
149;3;2009-01-26;9
160;4;2009-01-26;3
172;3;2009-01-26;6
201;2;2009-01-26;9
204;5;2009-01-26;1
211;4;2009-01-26;3
225;2;2009-01-26;9
235;1;2009-01-26;9
245;3;2009-01-26;5
250;4;2009-01-26;6
265;1;2009-01-26;8
268;3;2009-01-26;8
281;4;2009-01-26;4
282;1;2009-01-26;10
288;5;2009-01-26;2
295;2;2009-01-26;5
295;4;2009-01-26;8
301;2;2009-01-26;8
303;5;2009-01-26;5
305;4;2009-01-26;8
321;5;2009-01-26;10
324;2;2009-01-26;10
324;3;2009-01-26;9
326;3;2009-01-26;2
327;5;2009-01-26;2
332;2;2009-01-26;6
333;2;2009-01-26;6
335;1;2009-01-26;7
335;2;2009-01-26;3
335;1;2009-01-26;4
338;4;2009-01-26;5
344;4;2009-01-26;4
354;3;2009-01-26;9
358;4;2009-01-26;3
363;3;2009-01-26;6
376;2;2009-01-26;9
377;5;2009-01-26;1
380;4;2009-01-26;3
387;2;2009-01-26;9
391;1;2009-01-26;9
395;3;2009-01-26;5
397;4;2009-01-26;6
404;1;2009-01-26;8
405;3;2009-01-26;8
410;4;2009-01-26;4
411;1;2009-01-26;10
413;5;2009-01-26;2
16;2;2009-01-27;7
31;2;2009-01-27;3
31;5;2009-01-27;6
44;5;2009-01-27;2
44;5;2009-01-27;7
45;5;2009-01-27;1
51;4;2009-01-27;7
53;5;2009-01-27;3
77;3;2009-01-27;8
91;3;2009-01-27;5
98;4;2009-01-27;7
99;3;2009-01-27;8
111;1;2009-01-27;10
129;5;2009-01-27;5
142;3;2009-01-27;7
148;3;2009-01-27;7
151;2;2009-01-27;5
160;2;2009-01-27;10
182;2;2009-01-27;8
200;3;2009-01-27;3
201;3;2009-01-27;9
205;1;2009-01-27;9
207;4;2009-01-27;4
239;1;2009-01-27;5
242;4;2009-01-27;6
249;1;2009-01-27;3
251;4;2009-01-27;7
259;1;2009-01-27;7
261;2;2009-01-27;4
282;4;2009-01-27;9
297;2;2009-01-27;7
303;2;2009-01-27;3
303;5;2009-01-27;6
310;5;2009-01-27;2
310;5;2009-01-27;7
310;5;2009-01-27;1
313;4;2009-01-27;7
314;5;2009-01-27;3
324;3;2009-01-27;8
330;3;2009-01-27;5
333;4;2009-01-27;7
333;3;2009-01-27;8
338;1;2009-01-27;10
345;5;2009-01-27;5
350;3;2009-01-27;7
353;3;2009-01-27;7
354;2;2009-01-27;5
358;2;2009-01-27;10
368;2;2009-01-27;8
375;3;2009-01-27;3
376;3;2009-01-27;9
378;1;2009-01-27;9
379;4;2009-01-27;4
393;1;2009-01-27;5
394;4;2009-01-27;6
397;1;2009-01-27;3
398;4;2009-01-27;7
401;1;2009-01-27;7
402;2;2009-01-27;4
411;4;2009-01-27;9
8;4;2009-01-28;1
12;3;2009-01-28;6
17;1;2009-01-28;7
24;3;2009-01-28;5
31;3;2009-01-28;9
33;1;2009-01-28;3
39;5;2009-01-28;7
40;3;2009-01-28;7
41;3;2009-01-28;7
56;2;2009-01-28;10
63;2;2009-01-28;9
83;4;2009-01-28;9
83;2;2009-01-28;3
89;4;2009-01-28;3
94;4;2009-01-28;9
111;2;2009-01-28;9
113;2;2009-01-28;6
116;2;2009-01-28;5
136;3;2009-01-28;4
147;3;2009-01-28;10
148;3;2009-01-28;2
158;4;2009-01-28;1
164;2;2009-01-28;2
173;4;2009-01-28;3
196;3;2009-01-28;3
199;1;2009-01-28;9
201;1;2009-01-28;5
201;5;2009-01-28;7
202;4;2009-01-28;3
202;2;2009-01-28;9
208;2;2009-01-28;8
209;2;2009-01-28;2
222;2;2009-01-28;4
223;2;2009-01-28;9
231;3;2009-01-28;9
236;3;2009-01-28;9
254;3;2009-01-28;6
265;2;2009-01-28;8
265;3;2009-01-28;3
275;3;2009-01-28;10
293;4;2009-01-28;1
295;3;2009-01-28;6
297;1;2009-01-28;7
301;3;2009-01-28;5
303;3;2009-01-28;9
304;1;2009-01-28;3
307;5;2009-01-28;7
308;3;2009-01-28;7
308;3;2009-01-28;7
315;2;2009-01-28;10
318;2;2009-01-28;9
326;4;2009-01-28;9
326;2;2009-01-28;3
329;4;2009-01-28;3
331;4;2009-01-28;9
338;2;2009-01-28;9
339;2;2009-01-28;6
340;2;2009-01-28;5
348;3;2009-01-28;4
353;3;2009-01-28;10
353;3;2009-01-28;2
357;4;2009-01-28;1
360;2;2009-01-28;2
364;4;2009-01-28;3
374;3;2009-01-28;3
375;1;2009-01-28;9
376;1;2009-01-28;5
376;5;2009-01-28;7
377;4;2009-01-28;3
377;2;2009-01-28;9
379;2;2009-01-28;8
380;2;2009-01-28;2
385;2;2009-01-28;4
386;2;2009-01-28;9
389;3;2009-01-28;9
391;3;2009-01-28;9
399;3;2009-01-28;6
404;2;2009-01-28;8
404;3;2009-01-28;3
408;3;2009-01-28;10
4;2;2009-01-29;7
13;2;2009-01-29;4
21;4;2009-01-29;3
